Transaction_ID,Customer_Name,Customer_ID,UPI_ID,Bank_Name,Transaction_Amount,Transaction_Date,Transaction_Time,Merchant_Name,Merchant_UPI_ID,Location_City,Location_State,Device_ID,IP_Address,Transaction_Type,Channel,Is_Fraudulent,Fraud_Type,Risk_Score,Detection_Flag
TXN00385,Hridaan Gour,CUST0385,kashvitailor@upi,Canara Bank,16976.42,3/14/2025,14:12:29,Dube PLC,PLC@upi,Khora ,Arunachal Pradesh,36f01dac-0628-4285-a20b-06ad42095512,186.97.160.62,Refund,Mobile App,0,None,53,Clear
TXN00386,Dishani Kannan,CUST0386,kavyabatta@upi,ICICI,6481.42,6/21/2025,2:50:49,"Issac, Sandhu and Srinivasan",and Sons@upi,Kishanganj,Maharashtra,d95d4235-86dd-4ecc-8e02-6a1265d3fe5e,200.4.191.184,Bill Payment,USSD,0,None,13,Clear
TXN00387,Gatik Sarin,CUST0387,stuvandora@upi,Axis Bank,38479.93,8/26/2025,17:14:32,Hayer-Das,and Sons@upi,Khammam,Punjab,32ec01a1-323d-48d8-abad-ab6c20f0a02e,198.151.33.90,Recharge,Mobile App,0,None,53,Clear
TXN00388,Ojas Khanna,CUST0388,anayvohra@upi,ICICI,38994.71,4/12/2025,4:21:32,"Lal, Dalal and Kapadia",Ltd@upi,Bhimavaram,Tamil Nadu,b4738936-3246-4c35-9af9-98fd139d5929,59.15.34.197,Bill Payment,Mobile App,0,None,12,Clear
TXN00389,Tejas Kala,CUST0389,lagate@upi,ICICI,8826.52,6/4/2025,8:14:34,"Chada, Bava and Gade",Group@upi,Latur,Madhya Pradesh,242bf1b4-577c-46f8-a63f-bb45b2117229,182.186.50.221,Peer-to-Peer,API,0,None,27,Clear
TXN00390,Adira Lala,CUST0390,divit37@upi,ICICI,35572.59,1/13/2025,15:06:46,Vaidya-Batra,Inc@upi,Saharanpur,Sikkim,f1f1cbba-e141-490d-a1d7-f0c8e5c6ef94,220.161.163.196,Peer-to-Peer,QR Code,0,None,23,Clear
TXN00391,Kimaya Chandra,CUST0391,stuvanramakrishnan@upi,BOB,29067.29,7/2/2025,19:42:47,Chanda-Thaker,Ltd@upi,Raipur,Gujarat,ed60bd54-0ba8-4cb6-84e9-f856c699983c,175.17.124.73,Recharge,API,0,None,29,Clear
TXN00392,Khushi Dara,CUST0392,indranil85@upi,Axis Bank,26945.18,4/3/2025,18:28:06,"Saha, Batra and Sathe",PLC@upi,Kanpur,Manipur,2b240de9-8754-4024-a1ee-b78eb1de4c8a,217.221.96.174,Peer-to-Peer,Mobile App,1,SIM Swap,86,Flagged
TXN00393,Uthkarsh Loke,CUST0393,sara31@upi,ICICI,29125.18,3/29/2025,19:43:44,Ganesan Ltd,Ltd@upi,Machilipatnam,Punjab,31034bdd-028d-4c2a-be03-8f59e15d9012,168.62.182.129,Bill Payment,API,0,None,20,Clear
TXN00394,Rati Chanda,CUST0394,divyanshbhattacharyya@upi,Axis Bank,23616.47,7/5/2025,9:00:14,Sura-Varma,PLC@upi,Tinsukia,Andhra Pradesh,20f1699d-a950-4ded-a655-8fdbbffeb40d,92.57.139.50,Bill Payment,USSD,0,None,67,Clear
TXN00395,Zaina Sekhon,CUST0395,shahsana@upi,Axis Bank,48087.2,5/11/2025,9:44:08,Kapoor-Sawhney,Ltd@upi,Sagar,Arunachal Pradesh,de0fb200-f979-4ad7-a395-5ff67883329e,68.76.98.130,Peer-to-Peer,QR Code,0,None,36,Clear
TXN00396,Seher Buch,CUST0396,advikjaggi@upi,PNB,45580.24,8/15/2025,15:01:57,Mani Group,Group@upi,Ratlam,Kerala,eb9210bf-7a88-4779-952a-0cc57d9a59ba,146.45.246.229,Peer-to-Peer,USSD,0,None,5,Clear
TXN00397,Lagan Loke,CUST0397,vsrivastava@upi,BOB,40493.23,6/12/2025,4:48:43,Talwar Group,PLC@upi,Secunderabad,Tripura,dfefbec1-1fef-415b-a7d9-cbc4111eefcd,202.190.135.244,Merchant Payment,QR Code,0,None,6,Clear
TXN00398,Mannat Dua,CUST0398,neelofar35@upi,PNB,12098.75,2/16/2025,19:34:04,Tailor Inc,and Sons@upi,Surendranagar Dudhrej,Madhya Pradesh,0d02b955-1e35-476c-b798-f1d11b7a1c08,219.192.43.132,Merchant Payment,Mobile App,0,None,54,Clear
TXN00399,Aradhya Lal,CUST0399,hunar82@upi,Axis Bank,5208.46,5/16/2025,3:02:10,Sachdeva PLC,Group@upi,Lucknow,Kerala,1f312acd-b11e-4f40-87f6-bc2f0fca3dec,203.10.122.148,Recharge,API,0,None,14,Clear
TXN00400,Alisha Divan,CUST0400,divij48@upi,BOB,17711.48,5/3/2025,10:36:59,Dewan Group,PLC@upi,Machilipatnam,Sikkim,07e54695-a6da-4df7-a9a7-a63bb92d0d13,145.244.1.113,Refund,QR Code,0,None,0,Clear
TXN00401,Darshit Comar,CUST0401,chatterjeearadhya@upi,SBI,29969.47,1/13/2025,3:35:46,Thaker Ltd,LLC@upi,Faridabad,Gujarat,8420a1f4-e5ef-4ce4-99e5-26dde584c4f3,173.76.231.91,Refund,Mobile App,0,None,68,Clear
TXN00402,Nitya Divan,CUST0402,bsura@upi,ICICI,5970.45,4/26/2025,16:15:26,Mani-Tara,Inc@upi,Vijayawada,Meghalaya,3d863a6e-ca2f-40e2-9a6d-1793d3c083b0,204.6.240.104,Peer-to-Peer,Mobile App,0,None,27,Clear
TXN00403,Ryan Raval,CUST0403,xbatra@upi,ICICI,18859.95,5/24/2025,7:56:22,De and Sons,Group@upi,Ramagundam,Meghalaya,468f4880-9e54-4d44-83d0-7315f7d6e041,215.117.28.130,Merchant Payment,API,0,None,2,Clear
TXN00404,Tiya Khare,CUST0404,ssuresh@upi,SBI,26400.27,7/3/2025,23:56:31,Shenoy-Sabharwal,LLC@upi,Mangalore,Himachal Pradesh,d5df034c-22a8-46a9-8ac5-e8645e915623,70.193.1.151,Peer-to-Peer,Mobile App,0,None,33,Clear
TXN00405,Kartik Dara,CUST0405,krishdivan@upi,SBI,1567.96,8/18/2025,9:00:23,Mandal Ltd,Inc@upi,Sasaram,Gujarat,ec2980c8-ee3a-45c8-aa55-66102936c737,104.215.208.163,Refund,API,0,None,36,Clear
TXN00406,Vardaniya Vasa,CUST0406,adahgaba@upi,ICICI,47907.98,4/20/2025,13:17:33,"Deshmukh, Kumer and Dewan",and Sons@upi,Farrukhabad,Tripura,48af8ca7-593f-4475-9543-0988c7c401ac,179.90.84.8,Bill Payment,Web,0,None,57,Clear
TXN00407,Shaan Badal,CUST0407,dsethi@upi,Canara Bank,27287.53,7/23/2025,10:46:37,"Dua, Ram and Chander",PLC@upi,Karnal,Punjab,3cbbb19b-a012-463b-8483-d308fc96ae82,160.148.211.26,Merchant Payment,USSD,0,None,61,Clear
TXN00408,Ishaan Lad,CUST0408,vihaan75@upi,Canara Bank,21440.33,8/7/2025,6:24:17,"Chaudhry, Mall and Chowdhury",LLC@upi,Katni,Rajasthan,fba14e43-e2bd-4d6f-ba5d-005d5f43364a,129.108.192.8,Bill Payment,QR Code,0,None,23,Clear
TXN00409,Aaina Vohra,CUST0409,fatehchakrabarti@upi,BOB,7261.53,2/15/2025,18:53:44,"Bath, Kala and Dugar",Ltd@upi,Naihati,Tamil Nadu,933ae6e5-fab8-4b80-a241-1bfb21344a46,31.128.155.253,Bill Payment,Web,0,None,24,Clear
TXN00410,Saksham Das,CUST0410,priyanshsaini@upi,HDFC,17442.94,3/7/2025,13:51:25,Yogi-Gupta,and Sons@upi,Bally,Andhra Pradesh,068aa487-3625-4d72-9bec-03aaf6bcb9cd,151.76.118.149,Bill Payment,USSD,0,None,55,Clear
TXN00411,Advika Sha,CUST0411,rania92@upi,HDFC,13057.01,4/29/2025,14:13:28,Ray PLC,and Sons@upi,Parbhani,Bihar,e3f82601-730e-440e-9a42-954525d45668,111.13.143.192,Bill Payment,API,0,None,64,Clear
TXN00412,Kashvi Sathe,CUST0412,divyanshlal@upi,BOB,28835.99,3/2/2025,23:58:12,"Lall, Andra and Sarin",LLC@upi,Bathinda,Chhattisgarh,50b8fe3a-6dd6-489b-93e2-7ca774d7d5bf,24.35.21.8,Refund,QR Code,1,None,76,Flagged
TXN00413,Aarav Kala,CUST0413,siyaarora@upi,Axis Bank,23541.18,5/2/2025,0:04:48,Upadhyay Group,and Sons@upi,Vadodara,Nagaland,0e8f6f04-dba7-4135-9221-07ed8cd47058,66.221.199.99,Peer-to-Peer,QR Code,0,None,57,Clear
TXN00414,Piya Maharaj,CUST0414,aainabajaj@upi,ICICI,33654.85,4/20/2025,19:52:14,"Walla, Kapoor and Bal",PLC@upi,Sasaram,Nagaland,704965d7-0ce1-4ab5-b84d-78b45a8d667e,192.74.36.141,Recharge,USSD,0,None,11,Clear
TXN00415,Kiara Manne,CUST0415,ivan32@upi,Axis Bank,37975.23,3/16/2025,14:11:34,Bedi-Thakkar,Group@upi,Jamalpur,Madhya Pradesh,3f22fee7-e31a-467c-b2e6-5989f7e786aa,218.123.82.135,Peer-to-Peer,USSD,0,None,3,Clear
TXN00416,Jivin Amble,CUST0416,zaina68@upi,PNB,42558.09,7/9/2025,19:23:16,"Mane, Master and Jayaraman",LLC@upi,Shimla,Madhya Pradesh,be5429e9-90a2-4546-a402-1dd386a84c48,113.55.200.72,Merchant Payment,Web,0,None,19,Clear
TXN00417,Nitya Edwin,CUST0417,karpesamaira@upi,PNB,27698.07,3/9/2025,20:14:33,Ram-Sarma,Group@upi,Kozhikode,Bihar,d5cacaa9-6fb1-49eb-9cf2-a0aee5084e87,49.19.246.209,Bill Payment,Mobile App,1,Unauthorized Access,100,Flagged
TXN00418,Arnav Chhabra,CUST0418,ahana-dubey@upi,PNB,21836.19,5/5/2025,14:08:28,Talwar-Choudhry,Ltd@upi,Satara,Assam,8df774a1-21da-4fd0-9ab0-e9c7d9c4f332,47.127.140.138,Refund,Mobile App,0,None,47,Clear
TXN00419,Saira Varkey,CUST0419,vihaanmallick@upi,HDFC,15015.23,1/24/2025,20:50:46,"Guha, Mandal and Dalal",Group@upi,Satara,Andhra Pradesh,23bea709-da08-4ac9-9705-a841bbd0ef9c,149.171.185.37,Peer-to-Peer,API,0,None,38,Clear
TXN00420,Gatik Shetty,CUST0420,vedika96@upi,PNB,7012.7,2/28/2025,5:10:49,"Trivedi, Hayre and Din",PLC@upi,Pallavaram,Chhattisgarh,dd7de26a-5b9a-4b33-8f5c-06f9061b8cd3,144.160.228.13,Merchant Payment,QR Code,0,None,41,Clear
TXN00421,Hrishita Sha,CUST0421,rshanker@upi,PNB,15639.1,7/14/2025,14:33:09,Sharaf-Keer,and Sons@upi,Gaya,Mizoram,6d3e6ce6-6533-4aaa-9fa0-5b7a55488cca,203.170.248.34,Refund,QR Code,1,App Cloning,91,Flagged
TXN00422,Adah Gour,CUST0422,chalder@upi,SBI,21533.29,3/17/2025,12:12:47,"Varty, Loyal and Baral",LLC@upi,Vellore,Chhattisgarh,8c1fe236-0f37-4a6a-873b-cbd75dd7d9e5,115.198.151.116,Bill Payment,QR Code,0,None,31,Clear
TXN00423,Dhruv Sabharwal,CUST0423,aaryahidara@upi,PNB,2646.12,8/31/2025,23:00:53,Anne-Sekhon,LLC@upi,Fatehpur,Chhattisgarh,b26de227-e9d0-4fb4-b9c5-0e3a54098321,138.12.181.118,Bill Payment,Mobile App,0,None,48,Clear
TXN00424,Adah Kaul,CUST0424,oorja21@upi,Axis Bank,15599.41,3/30/2025,10:34:38,Bhasin-Sheth,Ltd@upi,Amritsar,Haryana,b5f14577-fbd4-4883-95b1-bbff542104b9,63.0.209.94,Peer-to-Peer,Web,0,None,6,Clear
TXN00425,Tiya Ratta,CUST0425,kadelakshay@upi,ICICI,30314.87,3/2/2025,22:14:32,Bawa Group,PLC@upi,Bijapur,Kerala,d68ed137-dbe1-4c13-8d12-b74a8213e2c2,207.124.60.252,Refund,QR Code,0,None,10,Clear
TXN00426,Umang Deshmukh,CUST0426,tejas12@upi,Canara Bank,6201.47,7/15/2025,22:17:48,Singh-Kota,LLC@upi,Ambattur,Jharkhand,348ed1e7-07fb-49eb-9e35-f69a0964f041,83.52.235.200,Merchant Payment,USSD,1,Fake QR Code,75,Flagged
TXN00427,Aaryahi Guha,CUST0427,masterkashvi@upi,PNB,32829.56,1/23/2025,23:08:45,Rout and Sons,Inc@upi,Haridwar,Madhya Pradesh,3f27975b-3daa-4d51-9e73-2b4cb621b891,181.182.101.211,Peer-to-Peer,USSD,0,None,41,Clear
TXN00428,Samarth Chopra,CUST0428,tram@upi,HDFC,19801.67,2/16/2025,8:20:32,"Seth, Sahni and Madan",Group@upi,Gopalpur,Jharkhand,3a3396e4-ce07-4562-90d5-bd5725f95f46,151.69.40.251,Bill Payment,QR Code,0,None,67,Clear
TXN00429,Ishaan Keer,CUST0429,bbasu@upi,PNB,43856.12,6/29/2025,12:57:44,Chanda-Dugar,LLC@upi,Sasaram,Tamil Nadu,cafb5289-6c5c-4965-9ca4-3609f173c31a,211.93.24.136,Peer-to-Peer,Mobile App,0,None,26,Clear
TXN00430,Dishani Dara,CUST0430,mohanlalkota@upi,SBI,20186.71,6/29/2025,0:27:06,"Verma, Toor and Ghose",PLC@upi,Secunderabad,Rajasthan,2667e192-2af8-4672-9524-4ff397535e18,93.138.116.192,Peer-to-Peer,Mobile App,0,None,2,Clear
TXN00431,Akarsh Amble,CUST0431,sahilbhagat@upi,HDFC,13490.84,3/16/2025,4:55:45,"Chahal, Ratta and Shankar",Inc@upi,Belgaum,West Bengal,72fbdc60-77b7-4628-b0c7-91e1e2410fd4,211.87.185.249,Recharge,QR Code,1,Fake QR Code,91,Flagged
TXN00432,Akarsh Sankar,CUST0432,tripathiojas@upi,Axis Bank,47992.63,2/19/2025,12:25:25,Malhotra PLC,LLC@upi,Davanagere,Karnataka,c2a02b46-be8c-4d3f-ae8f-91804bc14b84,78.112.36.136,Merchant Payment,QR Code,0,None,42,Clear
TXN00433,Advik Krishna,CUST0433,mannat62@upi,Canara Bank,2871.91,1/18/2025,5:42:36,Sangha Ltd,LLC@upi,Gopalpur,Goa,07c156bb-c8ed-41e2-83bb-2a9608605cae,163.39.34.238,Merchant Payment,USSD,0,None,63,Clear
TXN00434,Ryan Khanna,CUST0434,krishnariya@upi,HDFC,34330.46,1/2/2025,17:27:42,"Sekhon, Chand and Ahluwalia",LLC@upi,Cuttack,Telangana,23676963-cde1-4286-aed1-303cc13d8b48,158.149.229.252,Bill Payment,Web,0,None,65,Clear
TXN00435,Alia Ravel,CUST0435,anayrout@upi,ICICI,301.41,6/13/2025,5:13:01,"Gade, Mani and Doshi",Ltd@upi,Raipur,Assam,c546fc3c-00e0-410c-8bc2-a0befa68201c,139.163.201.43,Merchant Payment,API,0,None,26,Clear
TXN00436,Ivan Choudhury,CUST0436,sandhuhansh@upi,PNB,46536.43,4/10/2025,19:46:38,Bajwa-Sem,Inc@upi,Sangli-Miraj & Kupwad,Madhya Pradesh,e6cf1314-d55f-4b50-97df-221e20cd31c0,133.150.175.141,Refund,API,0,None,16,Clear
TXN00437,Vedika Dhar,CUST0437,shankerakarsh@upi,SBI,20106.78,6/20/2025,4:25:48,Khalsa-Chaudry,Inc@upi,Kanpur,Haryana,008ecced-b6ee-42b6-a166-2c19f8e26e61,194.245.135.101,Bill Payment,USSD,0,None,25,Clear
TXN00438,Kiara Grover,CUST0438,dixitromil@upi,ICICI,24650.61,1/7/2025,18:30:19,Dugar Group,LLC@upi,Shimoga,Jharkhand,2fb44d97-5904-42d5-8450-29ee40bb02e4,168.49.48.118,Peer-to-Peer,QR Code,1,Fake QR Code,99,Flagged
TXN00439,Ryan Som,CUST0439,alia06@upi,SBI,42049.68,7/17/2025,11:35:09,Deol PLC,Ltd@upi,Yamunanagar,Haryana,9960e1f5-2381-4b34-ac49-0c96c7776480,197.75.255.124,Merchant Payment,USSD,1,Phishing,88,Flagged
TXN00440,Hrishita Chawla,CUST0440,krau@upi,ICICI,40399.36,5/19/2025,18:33:13,"Bahri, Gera and Borde",and Sons@upi,Bidar,Uttarakhand,9ef80a43-f203-46f1-85aa-4f5cb6cd82a9,115.68.225.134,Recharge,Mobile App,0,None,14,Clear
TXN00441,Inaaya  Bajaj,CUST0441,nkannan@upi,ICICI,14368.61,7/21/2025,23:55:24,Krishnan and Sons,Inc@upi,Durgapur,Jharkhand,b7e0117d-2f4b-42bf-b068-752764802193,199.224.172.22,Recharge,API,0,None,45,Clear
TXN00442,Ojas Keer,CUST0442,badalkant@upi,Axis Bank,38634.93,1/27/2025,15:45:07,"Bandi, Anne and Ranganathan",Inc@upi,Katni,Punjab,3cce0e2a-222c-449b-a73f-294ac5bc98f2,28.64.124.22,Recharge,Web,0,None,3,Clear
TXN00443,Ivana Sridhar,CUST0443,kannansara@upi,ICICI,2354.24,2/24/2025,13:48:14,Khatri-Datta,Inc@upi,Ambattur,Uttar Pradesh,9ea879ba-f419-49f2-be30-4ca2a2382f3d,188.1.84.241,Recharge,QR Code,0,None,54,Clear
TXN00444,Kismat Date,CUST0444,indranshari@upi,ICICI,31721.46,7/22/2025,14:56:22,"Dutt, Bera and Kala",LLC@upi,Parbhani,Maharashtra,cdda7ec0-7761-4a4e-ac88-9ea420bbffff,169.156.241.67,Merchant Payment,QR Code,0,None,35,Clear
TXN00445,Divit Sidhu,CUST0445,thakkaranaya@upi,Axis Bank,8243.17,3/20/2025,5:55:52,"Banerjee, Wali and Toor",LLC@upi,Dhanbad,Karnataka,c779ab69-3d89-484f-80b4-e10e0ca4dda0,201.217.249.127,Recharge,API,1,App Cloning,92,Flagged
TXN00446,Dishani Barad,CUST0446,nakul82@upi,Axis Bank,10506.97,6/18/2025,7:02:08,Mangal LLC,Inc@upi,Arrah,Chhattisgarh,eba1a605-1915-46bd-be84-1521fb06030c,167.146.12.25,Peer-to-Peer,Web,0,None,24,Clear
TXN00447,Armaan Vig,CUST0447,senguptaadah@upi,HDFC,41776.07,7/8/2025,15:13:44,Majumdar LLC,Ltd@upi,Rajahmundry,Sikkim,46609e15-2cf5-4a27-b6bf-0d6cbb8d0e1a,222.16.1.3,Refund,Mobile App,1,None,70,Flagged
TXN00448,Parinaaz Date,CUST0448,faiyaz80@upi,PNB,44310.37,8/21/2025,2:33:39,"Desai, Tella and Jani",and Sons@upi,Bidar,Jharkhand,686b9c95-aa5b-4dd6-9d48-3c0977faa671,170.99.109.227,Merchant Payment,USSD,1,Phishing,100,Flagged
TXN00449,Purab Savant,CUST0449,nirvaan11@upi,BOB,17695.13,6/12/2025,22:01:47,"Babu, Varma and Gokhale",and Sons@upi,Hajipur,Haryana,3e0e935c-6eee-4c21-993e-659b3f75964c,7.247.235.58,Merchant Payment,QR Code,0,None,48,Clear
TXN00450,Drishya Madan,CUST0450,clall@upi,PNB,22327.31,8/24/2025,19:20:40,Bhatia-Sankar,Ltd@upi,Panvel,Rajasthan,5676c902-922c-4d59-8c8e-2c5c92c86e6e,198.124.179.172,Refund,API,0,None,34,Clear
TXN00451,Zeeshan Shenoy,CUST0451,aayushkapadia@upi,Canara Bank,4775.3,1/8/2025,9:08:32,Mannan-Gour,Inc@upi,Aurangabad,Manipur,3c297355-e72e-4e6c-8608-0d53cd20aaed,223.161.7.187,Recharge,QR Code,0,None,41,Clear
TXN00452,Tanya Rao,CUST0452,lhanda@upi,ICICI,3231.48,1/31/2025,19:55:17,Samra Inc,LLC@upi,Gaya,Sikkim,19359f82-60cf-40e1-9fda-4d591851fc25,37.28.74.223,Recharge,Web,1,SIM Swap,75,Flagged
TXN00453,Ela Kumar,CUST0453,ela41@upi,ICICI,42685.95,1/30/2025,4:11:19,"Rout, Ramaswamy and Badal",PLC@upi,Loni,Tripura,0937a96a-9332-475f-9027-1ce98d8df3f7,159.18.3.97,Peer-to-Peer,QR Code,0,None,8,Clear
TXN00454,Nirvaan Anne,CUST0454,cramaswamy@upi,HDFC,15143.02,5/16/2025,2:44:59,"Johal, Bhatia and Batra",LLC@upi,Ballia,Chhattisgarh,250a1a90-7e0e-4cad-8400-44afc7f8365b,182.130.17.204,Peer-to-Peer,USSD,0,None,21,Clear
TXN00455,Yasmin Taneja,CUST0455,savantseher@upi,Canara Bank,45284.11,4/30/2025,15:47:47,Ravi Inc,Group@upi,Vijayawada,Gujarat,e33d347c-2ea9-45f6-84cc-239d1f98c737,14.181.94.81,Peer-to-Peer,Mobile App,1,Phishing,72,Flagged
TXN00456,Kartik Goel,CUST0456,kaurjayan@upi,BOB,26984.93,1/3/2025,19:23:17,"Jayaraman, Walla and Bose",PLC@upi,Morbi,Gujarat,c39f6c04-a686-4b84-9887-9e0df938ba1a,38.57.180.224,Bill Payment,API,0,None,29,Clear
TXN00457,Ranbir Sachar,CUST0457,nakul23@upi,BOB,17047.16,5/15/2025,21:40:51,"Amble, Dey and Virk",and Sons@upi,Jabalpur,Himachal Pradesh,aa75463f-7e29-4027-9e6d-832ae7b5b343,154.185.106.75,Merchant Payment,QR Code,1,Fake QR Code,97,Flagged
TXN00458,Ojas Sankar,CUST0458,suhanakar@upi,BOB,35194.67,4/28/2025,9:31:57,"Chanda, Kota and Loke",Group@upi,Asansol,Manipur,4f522a41-6242-4865-b2d3-a192964b4004,155.124.208.160,Refund,Web,1,None,92,Flagged
TXN00459,Anahi Sani,CUST0459,dasguptatejas@upi,BOB,47099.55,4/25/2025,14:17:07,Sura PLC,and Sons@upi,Naihati,Arunachal Pradesh,43944e4c-f2ce-4649-ac91-fb07f355aa35,118.45.226.173,Peer-to-Peer,USSD,0,None,22,Clear
TXN00460,Vritika Gala,CUST0460,aaryahi39@upi,HDFC,36900.12,6/23/2025,17:05:19,Bhargava-Balakrishnan,Ltd@upi,Berhampore,Assam,071d6a99-a3f4-4891-8568-8d8c638174f8,88.164.124.83,Bill Payment,Web,0,None,34,Clear
TXN00461,Nayantara Sunder,CUST0461,ysem@upi,ICICI,42207.08,2/20/2025,2:14:30,Maharaj-Sarma,PLC@upi,Belgaum,Mizoram,448a1c38-7903-45fc-89d5-24b0b8302668,194.83.180.25,Merchant Payment,Web,0,None,44,Clear
TXN00462,Ishita Comar,CUST0462,mishti05@upi,Canara Bank,7373.1,8/21/2025,20:06:13,Bawa-Ray,Inc@upi,Sasaram,Odisha,b42e2f68-743a-4377-8c60-78c7384ca272,180.180.106.252,Refund,API,0,None,60,Clear
TXN00463,Raghav Varkey,CUST0463,ybali@upi,BOB,36925.96,2/17/2025,8:30:10,"Bakshi, Kunda and Tank",and Sons@upi,Jamalpur,Assam,e0e0d9de-429d-432a-8727-c4529217c30c,118.76.101.246,Peer-to-Peer,QR Code,1,None,96,Flagged
TXN00464,Zoya Gulati,CUST0464,shanaya49@upi,HDFC,33730.77,1/6/2025,6:55:47,Bhandari LLC,Ltd@upi,Ongole,Haryana,729c0e25-7e97-42e4-aa2e-9e81073aa235,140.149.167.198,Merchant Payment,QR Code,0,None,64,Clear
TXN00465,Yuvaan Shenoy,CUST0465,shayakkhosla@upi,Canara Bank,35446.55,7/18/2025,15:15:13,"Bakshi, Goda and Mannan",LLC@upi,Noida,Chhattisgarh,78158508-0586-4b5b-8f8b-d98ca4ec10cf,196.5.21.232,Peer-to-Peer,API,1,None,82,Flagged
TXN00466,Mamooty Bandi,CUST0466,tusharray@upi,Canara Bank,41769.9,2/15/2025,2:58:36,"Bora, Mane and Sehgal",Group@upi,Thanjavur,Bihar,987d84a0-ae6e-457f-9ea3-31c78a177762,209.156.181.166,Peer-to-Peer,Web,1,Fake QR Code,93,Flagged
TXN00467,Tiya Tak,CUST0467,zbajaj@upi,PNB,42010.55,1/23/2025,12:36:14,"Raja, Bava and Sodhi",Group@upi,Medininagar,Jharkhand,0ba644a3-c302-4d05-9394-06ff8543d99d,198.75.175.41,Recharge,USSD,0,None,38,Clear
TXN00468,Manjari Devan,CUST0468,rsahni@upi,HDFC,32325.15,7/12/2025,8:19:26,Randhawa Ltd,PLC@upi,Guwahati,Himachal Pradesh,6d2280fb-996f-4239-bab7-d7816a2bc0a7,29.240.116.188,Peer-to-Peer,Mobile App,0,None,63,Clear
TXN00469,Yakshit Ravi,CUST0469,riaanswaminathan@upi,BOB,40837.9,7/13/2025,21:50:48,Kanda LLC,PLC@upi,Ajmer,Tamil Nadu,077e4748-4a47-4e56-87c1-2fc4662b4ac2,196.239.108.48,Recharge,QR Code,0,None,0,Clear
TXN00470,Trisha Verma,CUST0470,dgera@upi,SBI,48813.25,8/14/2025,18:33:15,Bhagat Inc,Inc@upi,Rohtak,Chhattisgarh,dcc61d47-3a95-4848-a915-6f84fcdf6e0e,221.27.94.57,Refund,Web,0,None,39,Clear
TXN00471,Kimaya Ramachandran,CUST0471,vihaankunda@upi,BOB,27259.86,1/12/2025,9:03:59,Bawa and Sons,and Sons@upi,Durg,Meghalaya,9ed938eb-56b1-46d1-9600-8c4b00d162cc,212.140.131.64,Bill Payment,Mobile App,1,SIM Swap,92,Flagged
TXN00472,Khushi Bains,CUST0472,sekhonrhea@upi,HDFC,22047.72,6/23/2025,6:05:24,Bahri-Chanda,Group@upi,Coimbatore,Tripura,255baee5-74de-4b82-bbdd-7c3cb6ca5c77,129.89.231.19,Bill Payment,USSD,0,None,9,Clear
TXN00473,Hunar Savant,CUST0473,kismat49@upi,Canara Bank,18485.03,2/15/2025,4:53:09,Sekhon LLC,Ltd@upi,Kurnool,Tripura,aeea46c0-90b1-4f6c-95bf-d35f68ddbd22,20.145.64.7,Recharge,API,0,None,27,Clear
TXN00474,Umang Bhatnagar,CUST0474,miraanloke@upi,Axis Bank,25916.01,8/19/2025,12:12:46,Arya-Gola,Ltd@upi,Malda,Uttar Pradesh,7020e060-b5a7-47a4-a9b8-7da7a2464590,214.23.128.177,Merchant Payment,Web,0,None,5,Clear
TXN00475,Amani Chawla,CUST0475,balanishaan@upi,BOB,41082.23,9/1/2025,19:59:57,Dutt PLC,and Sons@upi,Deoghar,Chhattisgarh,363240b3-3928-4090-aab0-b2f50bb2be6e,1.82.111.35,Merchant Payment,Mobile App,0,None,13,Clear
TXN00476,Charvi Mand,CUST0476,lokejayant@upi,BOB,29447.77,2/9/2025,4:33:53,Biswas-Balasubramanian,PLC@upi,Moradabad,Punjab,4ee4e59f-4724-4627-b7af-9feab6eccc6d,197.244.34.24,Recharge,QR Code,0,None,42,Clear
TXN00477,Devansh Khatri,CUST0477,farhan15@upi,SBI,27108.06,6/3/2025,14:11:07,Sundaram-Sridhar,Ltd@upi,Panihati,Kerala,8886b5c3-998d-46e3-bba3-6c7be807ddb1,107.187.45.16,Merchant Payment,USSD,0,None,57,Clear
TXN00478,Tushar Dewan,CUST0478,anay43@upi,BOB,24849.12,7/8/2025,10:19:24,"Mani, Batta and Thakkar",LLC@upi,Ajmer,Jharkhand,05455826-21ac-4ef2-8ab6-b233cb5a1fa3,210.154.243.167,Refund,QR Code,1,None,81,Flagged
TXN00479,Jivin Chanda,CUST0479,usarma@upi,PNB,26755,8/2/2025,11:04:52,Soni-Bhattacharyya,Group@upi,Dharmavaram,Kerala,50a51744-631b-44cb-b313-62165c01287e,192.69.60.219,Peer-to-Peer,QR Code,0,None,13,Clear
TXN00480,Shalv Sane,CUST0480,nlall@upi,PNB,10285.25,3/18/2025,3:19:00,"Jani, Taneja and Mann",PLC@upi,Agra,Nagaland,91ba7c4c-ae6e-45c2-a356-050f1214d816,104.35.212.152,Bill Payment,Web,0,None,69,Clear
TXN00481,Nirvaan Dugal,CUST0481,raytrisha@upi,Axis Bank,17902.79,8/26/2025,20:02:11,Johal Ltd,Inc@upi,Pondicherry,Madhya Pradesh,5d61f6c3-031b-4989-98e1-7ad94618352b,194.0.204.58,Refund,Web,0,None,59,Clear
